x
-0.120416640224714
0.058346839951791
-0.138376198962857
0.140677622698821
-0.0173209343836082
0.105421179174661
-0.056982021331663
0.12491922236179
-0.00741689129491905
0.201986146029475
0.158814833275657
0.117235404130463
0.0889320088675058
0.0275237117379014
0.104748267934794
0.210026239147932
0.10404835425205
0.0690798765952784
0.0793203819211294
0.0379205737061313
-0.13796960831426
-0.192931344279493
0.115198170662718
0.119554869145755
0.161522550692789
0.199797319143607
0.106581525733438
-0.0109769693410849
0.0417802878077228
0.211929647621858
0.121270456904711
0.0447932746541728
0.0791058129401949
0.171542277863291
0.0938283009738769
0.00671263786414716
0.0665895435912791
-0.0389685857157144
-0.0842763842671156
0.00351021934397445
0.188143618548681
0.101253674953648
0.0327525489081869
0.0726138595683153
-0.0926552867714869
0.204580793307004
0.0378937099633678
0.0918135464044436
0.0873261074468313
0.0425684009129464
0.110132251167025
0.214640075110139
0.0842895628322402
0.0203792762334613
0.0597278189671414
-0.0946601323672498
-0.0969956758828094
-0.0170196002619724
-0.0848869402348097
-0.069870204268804
0.0527074321654419
-0.113402849173293
-0.0305192602069097
-0.0282446577463901
-0.0754254699922213
0.0435670041304816
-0.125458206445497
0.0233078826863118
-0.00701286941348878
-0.0880916649233049
-0.0550040784819698
0.00285584201299913
-0.114607545132397
-0.0729743796640369
-0.119420728604013
3.76220720170035e-4
-0.195120511126224
0.0560696161805322
0.138057407737192
0.11862732519399
-0.00514535880289223
-0.0907766311218286
-0.141762223736701
-0.118465348496814
-0.0825401556431499
-0.11097881496227
0.0758588807813439
0.0335307805279551
-0.106504648499444
-0.0442434176661879
0.032914820623572
